"_","Id","Energy_Area__c","Meter_Number__c","MeterID__c"
"[Charging_Facility__c]","a239Y0000007psQQAQ","NO1","7359992909668875","707057500057879834"
"[Charging_Facility__c]","a239Y0000007qDmQAI","NO1","5706567353275070","707057500017441682"
"[Charging_Facility__c]","a239Y0000007qFJQAY","NO1","7359992932890441","707057500057865547"
"[Charging_Facility__c]","a239Y0000007qFYQAY","NO2","7359992922186608","707057500072184289"
"[Charging_Facility__c]","a239Y0000007qFdQAI","","",""
"[Charging_Facility__c]","a239Y0000007qGCQAY","NO1","",""
"[Charging_Facility__c]","a239Y0000007qGhQAI","NO1","7359992926495805","707057500057826814"
"[Charging_Facility__c]","a239Y0000007r0RQAQ","NO1","7359992926495010","707057500057826777"
"[Charging_Facility__c]","a239Y0000007r0cQAA","NO1","707057500057834673","707057500057834673"
"[Charging_Facility__c]","a239Y0000007r2ZQAQ","NO1","7359992926495614","707057500057834673"
"[Charging_Facility__c]","a239Y0000007tKHQAY","NO5","6970631408891598","707057500080921982"
"[Charging_Facility__c]","a239Y0000007tiCQAQ","NO1","7359992900563292","707057500082377848"
"[Charging_Facility__c]","a239Y0000007tiRQAQ","NO1","7359992900542228","707057500082377817"
"[Charging_Facility__c]","a239Y0000007tilQAA","NO1","7359992930222503","707057500082377794"
"[Charging_Facility__c]","a239Y0000007tiqQAA","NO1","7359992930221094","707057500082377800"
"[Charging_Facility__c]","a239Y0000007tjBQAQ","NO1","7359992930222015","707057500082377824"
"[Charging_Facility__c]","a239Y0000007tjQQAQ","NO1","7359992930220868","707057500082377787"
"[Charging_Facility__c]","a239Y0000007u1FQAQ","NO5","6970631408932130","707057500030066558"
"[Charging_Facility__c]","a239Y0000007u1KQAQ","NO5","6970631400940942","707057500029689355"
"[Charging_Facility__c]","a239Y0000007u1PQAQ","NO3","6970631406979298","707057500065644868"
"[Charging_Facility__c]","a239Y0000007uOAQAY","NO1","7359992909670984","707057500057888416"
"[Charging_Facility__c]","a239Y0000007uQDQAY","NO1","7359992909667861","707057500057888423"
"[Charging_Facility__c]","a239Y0000007uRaQAI","NO1","7359992932742818","707057500057888393"
"[Charging_Facility__c]","a239Y0000007uZLQAY","NO1","7359992932742924","707057500057896541"
"[Charging_Facility__c]","a239Y0000007uqKQAQ","NO1","7359992894271852","707057500082377855"
"[Charging_Facility__c]","a239Y0000007uqhQAA","","",""
"[Charging_Facility__c]","a239Y0000007vH5QAI","NO1","7359992931977341","707057500057878653"
"[Charging_Facility__c]","a239Y0000007vYQQAY","NO1","7359992932890366","707057500057833591"
"[Charging_Facility__c]","a239Y0000007vfQQAQ","NO1","7359992909671073","707057500057882056"
"[Charging_Facility__c]","a239Y00000086yJQAQ","NO1","7359992931661608","707057500057833690"
"[Charging_Facility__c]","a239Y00000087wNQAQ","NO3","",""
"[Charging_Facility__c]","a239Y00000088JeQAI","NO1","7359992925083409","707057500057818017"
"[Charging_Facility__c]","a239Y00000088RVQAY","NO3","6970631409241781","707057500069427368"
"[Charging_Facility__c]","a239Y00000088RaQAI","NO3","6970631409244416","707057500069427375"
"[Charging_Facility__c]","a239Y00000088bMQAQ","NO1","7359992930267290","707057500057938883"
"[Charging_Facility__c]","a239Y00000088h3QAA","NO4","5706567313537156","707057500063375849"
"[Charging_Facility__c]","a239Y00000089DDQAY","NO5","6970631405638158","707057500080939451"
"[Charging_Facility__c]","a239Y00000089v5QAA","NO5","6970631401995088",""
"[Charging_Facility__c]","a239Y00000089w4QAA","NO2","7359992909206688",""
"[Charging_Facility__c]","a239Y00000089x2QAA","NO2","6970631400170677","707057500048630017"
"[Charging_Facility__c]","a239Y0000008A2OQAU","NO3","6970631402847461","707057500069380991"
"[Charging_Facility__c]","a239Y0000008A2PQAU","NO3","6970631402847171",""
"[Charging_Facility__c]","a239Y0000008A2QQAU","NO3","6970631402847478",""
"[Charging_Facility__c]","a239Y0000008A2RQAU","NO3","6970631404692731","707057500069380366"
"[Charging_Facility__c]","a239Y0000008A2SQAU","NO3","6970631405680263","707057500069057862"
"[Charging_Facility__c]","a239Y0000008A2TQAU","NO3","6970631406325583","707057500069058173"
"[Charging_Facility__c]","a239Y0000008AHXQA2","","",""
"[Charging_Facility__c]","a239Y0000008AXNQA2","","735999114013071837","6438105641633189"
"[Charging_Facility__c]","a239Y0000008Ad2QAE","NO3","6970631408724230","707057500069235758"
"[Charging_Facility__c]","a239Y0000008AlYQAU","NO3","6970631400154943","707057500069427399"
"[Charging_Facility__c]","a239Y0000008AliQAE","NO3","6970631403622098","707057500069427382"
"[Charging_Facility__c]","a239Y0000008AxxQAE","NO1","7359992930220363","707057500082374540"
"[Charging_Facility__c]","a239Y0000008Ay2QAE","NO1","7359992908382130","707057500082374397"
"[Charging_Facility__c]","a239Y0000008BmdQAE","NO3","6970631402662286","707057500069433628"
"[Charging_Facility__c]","a239Y0000008BpiQAE","NO2","7359992937398331","707057500072192888"
"[Charging_Facility__c]","a239Y0000008C67QAE","NO1","7359992909667861",""
"[Charging_Facility__c]","a239Y0000008CJYQA2","NO3","6970631408168522","707057500069189716"
"[Charging_Facility__c]","a239Y0000008CNMQA2","NO1","Manuell avlesning av Zaptec Portalen til Nobina",""
"[Charging_Facility__c]","a239Y0000008CgJQAU","","",""
"[Charging_Facility__c]","a239Y0000008CvmQAE","NO3","6970631408852759","707057500065491011"
"[Charging_Facility__c]","a239Y0000008D7kQAE","NO3","6970631402023636","707057500069261894"
"[Charging_Facility__c]","a239Y0000008D8SQAU","NO3","",""
"[Charging_Facility__c]","a239Y0000008DY9QAM","NO5","6970631402840622","707057500030061799"
"[Charging_Facility__c]","a239Y0000008EM5QAM","","",""
"[Charging_Facility__c]","a239Y0000008EOSQA2","","697342847108466049","735999100017339370"
"[Charging_Facility__c]","a239Y0000008F2nQAE","NO3","6970631408761471","707057500069261887"
"[Charging_Facility__c]","a239Y0000008FwWQAU","NO5","6970631405933390","707057500080945032"
"[Charging_Facility__c]","a239Y0000008FwjQAE","NO1","7359992933164022","707057500057953701"
"[Charging_Facility__c]","a239Y0000008GHVQA2","","",""
"[Charging_Facility__c]","a239Y0000008GqzQAE","NO3","",""
"[Charging_Facility__c]","a239Y0000008HCfQAM","NO5","6970631400940942","707057500029689355"
"[Charging_Facility__c]","a239Y0000008HK7QAM","NO1","7359992932085236","707057500082382477"
"[Charging_Facility__c]","a239Y0000008HoLQAU","","7359992901800235","707057500057889697"
"[Charging_Facility__c]","a23W60000000ifNIAQ","NO3","6970631408927822","707057500030065575"
"[Charging_Facility__c]","a23W60000000igzIAA","NO3","6970631408923527","707057500030066343"
"[Charging_Facility__c]","a23W60000000iibIAA","NO3","6970631408928003","707057500030065582"
"[Charging_Facility__c]","a23W60000001FcvIAE","NO3","6970631409584376","707057500069453084"
"[Charging_Facility__c]","a23W60000001FeXIAU","NO3","6970631409584208","707057500069453091"
"[Charging_Facility__c]","a23W60000001Fg9IAE","NO3","6970631409584390","707057500069453114"
"[Charging_Facility__c]","a23W60000001FhlIAE","NO3","6970631409584383","707057500069453107"
"[Charging_Facility__c]","a23W60000001FjNIAU","NO3","6970631409584147","707057500069453121"
"[Charging_Facility__c]","a23W60000001FkzIAE","NO3","6970631409584178","707057500069453138"
"[Charging_Facility__c]","a23W60000001FmbIAE","NO3","6970631409584376","707057500069453145"
"[Charging_Facility__c]","a23W60000001FppIAE","NO3","6970631409584192","707057500069453152"
"[Charging_Facility__c]","a23W600000020gfIAA","NO1","7359992933491562","707057500057917185"
"[Charging_Facility__c]","a23W600000020jtIAA","NO1","7359992926496468","707057500057916799"
"[Charging_Facility__c]","a23W600000020rxIAA","NO1","7359992933482836","707057500057916768"
"[Charging_Facility__c]","a23W60000002FNxIAM","NO2","7359992931489813","707057500072186627"
"[Charging_Facility__c]","a23W60000002b8LIAQ","NO5","6970631408932482","707057500030067166"
"[Charging_Facility__c]","a23W60000004nGfIAI","NO3","",""
"[Charging_Facility__c]","a23W60000004p7BIAQ","NO3","",""
"[Charging_Facility__c]","a23W60000005WVVIA2","","",""
"[Charging_Facility__c]","a23W60000005gQ2IAI","","",""
"[Charging_Facility__c]","a23W60000005w09IAA","NO1","7359992933168808","707057500057964288"
"[Charging_Facility__c]","a23W60000007QdiIAE","","",""
"[Charging_Facility__c]","a23W600000081yDIAQ","","",""
"[Charging_Facility__c]","a23W6000000B4RhIAK","NO3","6970631408944461","707057500030076526"
"[Charging_Facility__c]","a23W6000000DD7VIAW","NO1","7359992932248341","707057500082379439"
"[Charging_Facility__c]","a23W6000000DDCLIA4","NO1","7359992935121399","707057500082379422"
"[Charging_Facility__c]","a23W6000000DDHBIA4","NO1","7359992908382482","707057500082379446"
"[Charging_Facility__c]","a23W6000000DDInIAO","NO1","7359992904991374","707057500082379415"
"[Charging_Facility__c]","a23W6000000E5z7IAC","NO2","5706567362127018","707057500076621407"
"[Charging_Facility__c]","a23W6000000ELvpIAG","NO3","6970631408166924","707057500069255831"
"[Charging_Facility__c]","a23W6000000EqrZIAS","NO5","6970631408924180","707057500030072818"
"[Charging_Facility__c]","a23W6000000FUsFIAW","NO1","7359992926229165","707057500057985733"
"[Charging_Facility__c]","a23W6000000HScbIAG","NO3","6970631402662309","707057500069159566"
"[Charging_Facility__c]","a23W6000000HT0nIAG","NO1","7359992909133625","707057500057749700"
"[Charging_Facility__c]","a23W6000000HTIXIA4","NO1","7359992909027887/7359992927972367","707057500057749731"
"[Charging_Facility__c]","a23W6000000I5yvIAC","NO3","6970631407413098","707057500069312930"
"[Charging_Facility__c]","a23W6000000ILFhIAO","NO3","",""
"[Charging_Facility__c]","a23W6000000JQA5IAO","NO1","7359992930267290","707057500057938883"
"[Charging_Facility__c]","a23W6000000JeGHIA0","","6438105675102736","735999114013203610"
"[Charging_Facility__c]","a23W6000000Ld4nIAC","","","735999100017348983"
"[Charging_Facility__c]","a23W6000000MkAfIAK","NO3","6970631409396207","707057500069451745"
"[Charging_Facility__c]","a23W6000000MkdhIAC","NO3","6970631409189250","707057500065595955"
"[Charging_Facility__c]","a23W6000000MlI1IAK","","",""
"[Charging_Facility__c]","a23W6000000MydRIAS","","","735999100017348983"
"[Charging_Facility__c]","a23W6000000MyojIAC","","735999100017345142",""
"[Charging_Facility__c]","a23W6000000N3YHIA0","NO1","5706567351876910","707057500017443952"
"[Charging_Facility__c]","a23W6000000NYXFIA4","NO1","7359992932457101","707057500057834222"
"[Charging_Facility__c]","a23W6000000O9GfIAK","","735999106701068397",""
"[Charging_Facility__c]","a23W6000000Ob3FIAS","NO5","6970631400034177","707057500029740469"
"[Charging_Facility__c]","a23W6000000OeynIAC","","6970631409398430","707057500069425296"
"[Charging_Facility__c]","a23W6000000PuBtIAK","NO1","7359992905948711","707057500053466731"
"[Charging_Facility__c]","a23W6000000Q7STIA0","","",""
"[Charging_Facility__c]","a23W6000000QEqXIAW","","",""
"[Charging_Facility__c]","a23W6000000Qo1BIAS","NO2","","707057500072192895"
"[Charging_Facility__c]","a23W6000000S2LRIA0","NO2","7359992937545346","707057500072200439"
"[Charging_Facility__c]","a23W6000000SMs1IAG","","6970631405225624","707057500069193256"
"[Charging_Facility__c]","a23W6000000SPLFIA4","NO1","7359992901796811","707057500057524208"
"[Charging_Facility__c]","a23W6000000SRzlIAG","NO1","",""
"[Charging_Facility__c]","a23W6000000TREXIA4","NO1","7359992893484406","707057500053466779"
"[Charging_Facility__c]","a23W6000000TRG9IAO","NO1","7359992908836879","707057500053466397"
"[Charging_Facility__c]","a23W6000000TpGrIAK","","","707057500011111111"
"[Charging_Facility__c]","a23W6000000UVRNIA4","NO3","6970631402957924","707057500069372446"
"[Charging_Facility__c]","a23W6000000UVSzIAO","","735999102111432254","735999102111432254"
"[Charging_Facility__c]","a23W6000000VUWVIA4","NO3","",""
"[Charging_Facility__c]","a23W6000000WRt7IAG","","",""
"[Charging_Facility__c]","a23W6000000WbpFIAS","","735999102112187443",""
"[Charging_Facility__c]","a23W6000000X1jhIAC","","",""
"[Charging_Facility__c]","a23W6000000XDXxIAO","","",""
"[Charging_Facility__c]","a23W6000000Y7dNIAS","NO2","","7070575000xxxxxxxx"
"[Charging_Facility__c]","a23W6000000YElJIAW","NO5","6970631409008940","707057500029905851"
"[Charging_Facility__c]","a23W6000000YmlNIAS","NO1","7359992936316374","707057500057901634"
"[Charging_Facility__c]","a23W6000000ZDnBIAW","NO3","6970631409591879","707057500069458812"
"[Charging_Facility__c]","a23W6000000ak7ZIAQ","NO2","5706567316261539","707057500076595852"
"[Charging_Facility__c]","a23W6000000bYPJIA2","","",""
"[Charging_Facility__c]","a23W6000000bYYzIAM","NO3","6970631402672322","707057500069460242"
"[Charging_Facility__c]","a23W6000000bmLpIAI","","",""
"[Charging_Facility__c]","a23W6000000cGQLIA2","NO2","7359992936894056","707057500072214078"
"[Charging_Facility__c]","a23W6000000cGa1IAE","","","735999102112192522"
"[Charging_Facility__c]","a23W6000000d9D7IAI","NO5","6970631400034177","707057500029740469"
"[Charging_Facility__c]","a23W6000000g4onIAA","NO1","34470740","707057500083558864"
"[Charging_Facility__c]","a23W6000000g4wrIAA","NO1","34470693","707057500083558949"
"[Charging_Facility__c]","a23W6000000gHm1IAE","","",""
"[Charging_Facility__c]","a23W6000000gHqrIAE","","",""
"[Charging_Facility__c]","a23W6000000gMc1IAE","","7359992899912903","707057500055582996"
"[Charging_Facility__c]","a23W6000000hGCnIAM","","735999114013209698",""
"[Charging_Facility__c]","a23W6000000hGHdIAM","NO1","7359992932875127","707057500057925524"
"[Charging_Facility__c]","a23W6000000hX0jIAE","NO3","6970631408758518","707057500069302115"
"[Charging_Facility__c]","a23W6000000hXC1IAM","","",""
"[Charging_Facility__c]","a23W6000000hfj3IAA","NO3","6970631409404117","707057500069464875"
"[Charging_Facility__c]","a23W6000000hyTxIAI","NO1","7359992933168808","707057500057964288"
"[Charging_Facility__c]","a23W6000000i2XZIAY","NO1","7359992933168808","707057500057964288"
"[Charging_Facility__c]","a23W6000000iD6PIAU","NO5","6970831409507245","6970831409507245"
"[Charging_Facility__c]","a23W6000000iEP3IAM","NO3","6970631408514411","707057500069435080"
"[Charging_Facility__c]","a23W6000000iEgnIAE","","",""
"[Charging_Facility__c]","a23W6000000iKKnIAM","NO1","7359992926224283","707057500057968040"
"[Charging_Facility__c]","a23W6000000ikf3IAA","NO2","5706567362127773","707057500076629830"
"[Charging_Facility__c]","a23W6000000ioE1IAI","","",""
"[Charging_Facility__c]","a23W6000000iqR7IAI","NO1","7359992933168808","707057500057964288"
"[Charging_Facility__c]","a23W6000000jB8zIAE","NO1","7359992933168808","707057500057964288"
"[Charging_Facility__c]","a23W6000000jBAbIAM","NO1","7359992933168808","707057500057964288"
"[Charging_Facility__c]","a23W6000000jBFRIA2","NO1","7359992933168808","707057500057964288"
"[Charging_Facility__c]","a23W6000000jV65IAE","NO1","",""
"[Charging_Facility__c]","a23W6000000jWTZIA2","NO1","7359992930265586","707057500057960105"
"[Charging_Facility__c]","a23W6000000jYITIA2","NO1","7359992908916274","707057500057404746"
"[Charging_Facility__c]","a23W6000000jYdRIAU","","",""
"[Charging_Facility__c]","a23W6000000jncTIAQ","","",""
"[Charging_Facility__c]","a23W6000000kKq9IAE","NO1","7359992930602060","707057500057996968"
"[Charging_Facility__c]","a23W6000000m5DVIAY","NO3","",""
"[Charging_Facility__c]","a23W6000000ncH3IAI","NO3","",""
"[Charging_Facility__c]","a23W6000000ncIfIAI","NO3","6970631409403998","707057500069464882"
"[Charging_Facility__c]","a23W6000000ncKHIAY","NO3","",""
"[Charging_Facility__c]","a23W6000000pvvVIAQ","NO3","6970631409239962","707057500069445157"
"[Charging_Facility__c]","a23W6000000s40DIAQ","NO1","7359992930264398","707057500082387755"
"[Charging_Facility__c]","a23W6000000s4oDIAQ","NO1","7359992926225747","707057500057947656"
"[Charging_Facility__c]","a23W6000000s4ufIAA","NO1","5706567351455467","707057500035145546"
"[Charging_Facility__c]","a23W6000000s5HFIAY","NO3","6970631401219672","707057500069406813"
"[Charging_Facility__c]","a23W6000000siFNIAY","NO3","6970631404912938","707057500069472344"
"[Charging_Facility__c]","a23W6000000uIrtIAE","","",""
"[Charging_Facility__c]","a23W6000000uMsHIAU","NO1","7359992927603230","707057500058006635"
"[Charging_Facility__c]","a23W6000000uNJhIAM","","",""
"[Charging_Facility__c]","a23W6000000uNoLIAU","","",""
"[Charging_Facility__c]","a23W6000000vFDdIAM","NO5","6970631409661077","707057500029823223"
"[Charging_Facility__c]","a23W6000000wemfIAA","","",""
"[Charging_Facility__c]","a23W6000000wf4PIAQ","","",""
"[Charging_Facility__c]","a23W6000000wfKXIAY","","",""
"[Charging_Facility__c]","a23W6000000xKp7IAE","NO1","7359992926226829","707057500057953916"
"[Charging_Facility__c]","a23W6000000xKxBIAU","NO1","7359992926229004","707057500057956245"
"[Charging_Facility__c]","a23W6000000yTS9IAM","NO3","6970631400705329","707057500069302122"
"[Charging_Facility__c]","a23W6000000zwgbIAA","NO3","",""
"[Charging_Facility__c]","a23W60000010ijdIAA","","6970631409004676","707057500029961758"
"[Charging_Facility__c]","a23W60000010lrBIAQ","","",""
"[Charging_Facility__c]","a23W60000011SPtIAM","NO3","6970631408166870","707057500069226466"
"[Charging_Facility__c]","a23W60000011SUjIAM","NO3","6970631408166870","707057500069226466"
"[Charging_Facility__c]","a23W60000011VdtIAE","NO3","6970631408166870","707057500069226466"
"[Charging_Facility__c]","a23W60000011VfVIAU","NO3","6970631408166870","707057500069226466"
"[Charging_Facility__c]","a23W60000011VlxIAE","NO3","6970631408166870","707057500069226466"
"[Charging_Facility__c]","a23W60000011hn7IAA","NO3","6970631409396832","707057500069452117"
"[Charging_Facility__c]","a23W60000012iIvIAI","","",""
"[Charging_Facility__c]","a23W60000012iKXIAY","NO1","735999289 3083050","707057500029961758"
"[Charging_Facility__c]","a23W60000012nQfIAI","NO3","6970631407413647","707057500069314613"
"[Charging_Facility__c]","a23W60000012nbxIAA","","6970631409004676","707057500029961758"
"[Charging_Facility__c]","a23W60000012yE1IAI","","","735999100017350498"
"[Charging_Facility__c]","a23W60000013t4DIAQ","","",""
"[Charging_Facility__c]","a23W60000013zPlIAI","","",""
"[Charging_Facility__c]","a23W60000015RlNIAU","NO3","","707057500069469399"
"[Charging_Facility__c]","a23W60000018DtxIAE","","",""
"[Charging_Facility__c]","a23W6000001JtmbIAC","","",""
"[Charging_Facility__c]","a23W6000001Lx1JIAS","NO3","6970631407413647","707057500069314613"
"[Charging_Facility__c]","a23W6000001MNJxIAO","NO3","6970631407698976","707057500069455576"
"[Charging_Facility__c]","a23W6000001Py3dIAC","","735999114013207694",""
"[Charging_Facility__c]","a23W6000001aO3HIAU","NO1","7359992930266125","707057500082392278"
"[Charging_Facility__c]","a23W6000001aOMcIAM","NO1","7359992932874052","707057500082390397"
"[Charging_Facility__c]","a23W6000001aQ0DIAU","NO1","7359992930267405","707057500082392285"
"[Charging_Facility__c]","a23W6000001aRCPIA2","NO1","7359992930266125","707057500082392278"
"[Charging_Facility__c]","a23W6000001aRZ0IAM","NO1","7359992932874052","707057500082390397"
"[Charging_Facility__c]","a23W6000001aTanIAE","NO1","7359992930265111","707057500082392261"
"[Charging_Facility__c]","a23W6000001aUILIA2","NO1","7359992930257734","707057500082392254"
"[Charging_Facility__c]","a23W6000001aUdJIAU","NO1","7359992930257734","707057500082392254"
"[Charging_Facility__c]","a23W6000001aUv3IAE","NO1","7359992930257734","707057500082392254"
"[Charging_Facility__c]","a23W6000001cwDhIAI","","",""
"[Charging_Facility__c]","a23W6000001eMajIAE","","",""
"[Charging_Facility__c]","a23W6000001eiHtIAI","NO5","6970631407435571","707057500030036674"
"[Charging_Facility__c]","a23W6000001ewSvIAI","","",""
"[Charging_Facility__c]","a23W6000001ewhRIAQ","","",""
"[Charging_Facility__c]","a23W6000001fmEbIAI","","",""
"[Charging_Facility__c]","a23W6000001g3ddIAA","","735999166300328025","735999166300328025"
"[Charging_Facility__c]","a23W6000001hNyTIAU","","735999100017421044",""
"[Charging_Facility__c]","a23W6000001hSrhIAE","","",""
"[Charging_Facility__c]","a23W6000001hTnlIAE","NO3","6970631409028658","707057500069384166"
"[Charging_Facility__c]","a23W6000001iJXpIAM","","",""
"[Charging_Facility__c]","a23W6000001iJkjIAE","","",""
"[Charging_Facility__c]","a23W6000001iKdZIAU","","",""
"[Charging_Facility__c]","a23W6000001kh7pIAA","NO1","7359992894580701","707057500056645546"
"[Charging_Facility__c]","a23W6000001lLObIAM","NO3","6970631408725459","707057500069278007"
"[Charging_Facility__c]","a23W6000001lLejIAE","NO3","6970631408725435","707057500069281489"
"[Charging_Facility__c]","a23W6000001lLjZIAU","","6970631409741885","707057500069270575"
"[Charging_Facility__c]","a23W6000001lM2vIAE","NO3","6970631408712299","707057500069243159"
"[Charging_Facility__c]","a23W6000001mx3dIAA","NO3","","707057500000000000"
"[Charging_Facility__c]","a23W6000001n4Q5IAI","","",""
"[Charging_Facility__c]","a23W6000001o1y1IAA","","",""
"[Charging_Facility__c]","a23W6000001oCbhIAE","NO1","",""
"[Charging_Facility__c]","a23W6000001oClNIAU","NO1","",""
"[Charging_Facility__c]","a23W6000001ojkXIAQ","SE3","735999100017427510","735999100017427510"
"[Charging_Facility__c]","a23W6000001qo8DIAQ","NO5","6970631409662654","707057500029741237"
